0.795276,0.203911
0.105714,0.857898
0.445422,0.127071
0.58263,0.28048
0.658294,0.963437
0.333157,0.0423791
0.11059,0.768534
0.75286,0.442055
0.259122,0.446534
0.643439,0.416875
0.490387,0.469671
0.00469523,0.830786
0.623886,0.663848
0.208534,0.0229036
0.360221,0.96616
0.840959,0.306256
0.955406,0.746004
0.481091,0.872214
0.788174,0.911072
0.724723,0.278449
0.0150507,0.321813
0.684371,0.854759
0.0608645,0.369874
0.767078,0.957741
0.119033,0.942661
0.0961594,0.20824
0.149987,0.206278
0.57075,0.183938
0.414264,0.551056
0.404813,0.373776
0.429602,0.1216
0.429696,0.123292
0.429899,0.127914
0.428932,0.115175
0.431629,0.125939
0.431711,0.119581
0.431037,0.11684
0.432161,0.118572
0.430306,0.120445
0.430199,0.121027
0.429519,0.121121
0.429638,0.116634
0.428787,0.121249
0.432344,0.115045
0.428578,0.122946
0.429872,0.123026
0.42922,0.11836
0.43025,0.118162
0.429212,0.119907
0.429991,0.11691
0.430222,0.121214
0.430743,0.127045
0.43103,0.11912
0.431557,0.122007
0.430804,0.119751
0.429119,0.129449
0.429084,0.123386
0.430787,0.118426
0.429261,0.118463
0.429658,0.120242
0.431052,0.119485
0.43042,0.120394
0.429281,0.118285
0.430176,0.122255
0.429786,0.121881
0.429843,0.125194
0.430965,0.126974
0.429547,0.12233
0.430577,0.123076
0.431147,0.119039
0.432194,0.118059
0.43047,0.121859
0.431197,0.12145
0.430465,0.123611
0.430065,0.123721
0.431602,0.119393
0.42999,0.120853
0.431162,0.11785
0.428996,0.122682
0.429951,0.119395
0.430103,0.116004
0.430547,0.129162
0.429427,0.115668
0.428856,0.120568
0.428664,0.119813
0.428626,0.12189
0.429723,0.119005
0.431827,0.121966
0.43099,0.122816
0.429984,0.120068
0.429384,0.122719
0.43102,0.120346
0.431937,0.11975
0.429821,0.118952
0.429574,0.11464
0.428723,0.118036
0.429428,0.120351
0.430211,0.116979
0.428302,0.117629
0.429783,0.116945
0.349256,0.733961
0.946472,0.809075
0.447439,0.719364
0.0148852,0.77625
0.304117,0.716076
0.466891,0.728338
0.0938405,0.757748
0.00595031,0.722775
0.798898,0.714189
0.987168,0.726751
0.387098,0.740088
0.970659,0.743026
0.720792,0.694938
0.746336,0.663343
0.2572,0.732879
0.414844,0.726155
0.38466,0.752939
0.89374,0.73619
0.454396,0.729022
0.234013,0.754133
0.397513,0.721884
0.259829,0.687375
0.149703,0.746649
0.991652,0.724284
0.78255,0.74942
0.866073,0.765024
0.304202,0.729265
0.0387879,0.737411
0.040654,0.714578
0.742763,0.779943
0.542151,0.715114
0.292089,0.700718
0.230544,0.733778
0.472084,0.751995
0.869368,0.706814
0.66456,0.708494
0.208363,0.758586
0.628719,0.68383
0.341045,0.689345
0.725887,0.7273
0.883301,0.777843
0.951416,0.698054
0.702091,0.730492
0.158745,0.70795
0.717918,0.791358
0.646275,0.697755
0.0983079,0.760798
0.972894,0.701086
0.730162,0.725191
0.696196,0.801115
0.188133,0.734549
0.240645,0.760178
0.938634,0.731813
0.430781,0.68861
0.372391,0.739795
0.32527,0.721535
0.533481,0.759647
0.897132,0.752937
0.403439,0.676477
0.18823,0.676399
0.0523716,0.730504
0.764356,0.740011
0.335284,0.723412
0.381541,0.732982
0.494312,0.644706
0.593238,0.760752
0.632685,0.729907
0.75842,0.737644
0.613659,0.730225
0.307408,0.761008
0.269978,0.707479
0.768308,0.761069
0.602477,0.714602
0.613471,0.685044
0.819272,0.721732
0.441661,0.732632
0.99147,0.766349
0.934954,0.722636
0.852888,0.688712
0.815385,0.738558
0.953691,0.713944
0.891664,0.672768
0.8807,0.47277
0.833185,0.105774
0.796478,0.420299
0.746144,0.836914
0.990927,0.551825
0.317362,0.40744
0.924997,0.687148
0.61937,0.903176
0.571641,0.671712
0.779114,0.604078
0.570688,0.523692
0.418457,0.640833
0.372172,0.264009
0.792857,0.669964
0.860397,0.03296
0.728934,0.548994
0.395247,0.524151
0.851247,0.316156
0.66717,0.562731
0.731049,0.537737
0.890652,0.323336
0.949963,0.15274
0.559189,0.514468
0.25627,0.473682
0.602608,0.221693
0.896314,0.925149
0.800012,0.429684
0.933072,0.402493
0.828,0.343161
0.540937,0.487535
0.717072,0.428601
0.567959,0.712612
0.570399,0.716406
0.30848,0.790465
0.274551,0.955748
0.502341,0.00648458
0.552207,0.986351
0.797789,0.562291
0.377534,0.714178
0.830063,0.602344
0.944491,0.22251
0.508934,0.577032
0.288528,0.106259
0.53101,0.485461
0.866944,0.0338414
0.789326,0.271688
0.705163,0.300985
0.949996,0.720541
0.917935,0.516132
0.959997,0.61955
0.541164,0.761602
0.908987,0.744133
0.665021,1.47116e-005
0.905373,0.39492
0.882572,0.614468
0.591574,0.533221
0.779461,0.748016
0.410612,0.230534
0.989572,0.298909
0.512376,0.179568
0.990873,0.827429
0.717354,0.98788
0.55819,0.487384
0.769871,0.536153
0.215379,0.397212
0.700014,0.0960902
0.993048,0.592709
0.0416993,0.543895
0.191095,0.624595
0.684955,0.46712
0.750192,0.128413
0.975126,0.542096
0.926167,0.297335
0.711678,0.736203
0.506931,0.886381
0.607201,0.598521
0.721714,0.376265
0.674199,0.73078
0.497525,0.665619
0.454376,0.56333
0.488439,0.399024
0.644164,0.678591
0.566517,0.32874
0.749606,0.224796
0.773868,0.407455
0.803146,0.799464
0.431558,0.34879
0.662904,0.546768
0.759279,0.324683
0.659185,0.37486
0.716698,0.171764
0.917192,0.346154
0.737978,0.243709
0.791081,0.103649
0.810123,0.719197
0.750577,0.795106
0.923119,0.292107
0.602017,0.575641
0.933614,0.409451
0.665707,0.904033
0.601985,0.332774
0.814695,0.0167518
0.482524,0.72268
0.820845,0.696635
0.861546,0.239941
0.183019,0.345507
0.886363,0.391398
0.923608,0.608963
0.802587,0.969031
0.55682,0.527334
0.497588,0.685484
0.645733,0.726817
0.601361,0.951195
0.593544,0.430957
0.6833,0.857851
0.768755,0.953581
0.812484,0.255309
0.756708,0.140395
